"","Date","Time","Depth","points"
"85804","10/18/2024",23:00:00,"27",6.051
"85805","10/18/2024",23:00:00,"25",5.949
"85806","10/18/2024",23:00:00,"23",6.051
"85807","10/18/2024",23:00:00,"21",6.077
"85808","10/18/2024",23:00:00,"19",6.026
"85809","10/18/2024",23:00:00,"17",6.077
"85810","10/18/2024",23:00:00,"13",6.102
"85811","10/18/2024",23:00:00,"11",6.153
"85812","10/18/2024",23:00:00,"9",6.23
"85813","10/18/2024",23:00:00,"7",6.128
"85814","10/18/2024",23:00:00,"5",6.102
"85815","10/18/2024",23:00:00,"1",6.153
"85816","10/19/2024",00:00:00,"33",6
"85817","10/19/2024",00:00:00,"31",5.949
"85818","10/19/2024",00:00:00,"29",6
"85819","10/19/2024",00:00:00,"27",6.077
"85820","10/19/2024",00:00:00,"25",5.949
"85821","10/19/2024",00:00:00,"23",6.051
"85822","10/19/2024",00:00:00,"21",6.051
"85823","10/19/2024",00:00:00,"19",6
"85824","10/19/2024",00:00:00,"17",6.051
"85825","10/19/2024",00:00:00,"13",6.077
"85826","10/19/2024",00:00:00,"11",6.128
"85827","10/19/2024",00:00:00,"9",6.179
"85828","10/19/2024",00:00:00,"7",6.128
"85829","10/19/2024",00:00:00,"5",6.128
"85830","10/19/2024",00:00:00,"1",6.179
"85831","10/19/2024",01:00:00,"33",6
"85832","10/19/2024",01:00:00,"31",5.949
"85833","10/19/2024",01:00:00,"29",6
"85834","10/19/2024",01:00:00,"27",6.077
"85835","10/19/2024",01:00:00,"25",5.949
"85836","10/19/2024",01:00:00,"23",6.051
"85837","10/19/2024",01:00:00,"21",6.051
"85838","10/19/2024",01:00:00,"19",6
"85839","10/19/2024",01:00:00,"17",6.051
"85840","10/19/2024",01:00:00,"13",6.051
"85841","10/19/2024",01:00:00,"11",6.102
"85842","10/19/2024",01:00:00,"9",6.153
"85843","10/19/2024",01:00:00,"7",6.077
"85844","10/19/2024",01:00:00,"5",6.077
"85845","10/19/2024",01:00:00,"1",6.102
"85846","10/19/2024",02:00:00,"33",6
"85847","10/19/2024",02:00:00,"31",5.924
"85848","10/19/2024",02:00:00,"29",6
"85849","10/19/2024",02:00:00,"27",6.051
"85850","10/19/2024",02:00:00,"25",5.898
"85851","10/19/2024",02:00:00,"23",6.026
"85852","10/19/2024",02:00:00,"21",6.026
"85853","10/19/2024",02:00:00,"19",5.975
"85854","10/19/2024",02:00:00,"17",6.051
"85855","10/19/2024",02:00:00,"13",6.051
"85856","10/19/2024",02:00:00,"11",6.077
"85857","10/19/2024",02:00:00,"9",6.128
"85858","10/19/2024",02:00:00,"7",6.102
"85859","10/19/2024",02:00:00,"5",6.102
"85860","10/19/2024",02:00:00,"1",6.077
"85861","10/19/2024",03:00:00,"33",5.975
"85862","10/19/2024",03:00:00,"31",5.898
"85863","10/19/2024",03:00:00,"29",5.975
"85864","10/19/2024",03:00:00,"27",6.026
"85865","10/19/2024",03:00:00,"25",5.898
"85866","10/19/2024",03:00:00,"23",6
"85867","10/19/2024",03:00:00,"21",6
"85868","10/19/2024",03:00:00,"19",5.924
"85869","10/19/2024",03:00:00,"17",6
"85870","10/19/2024",03:00:00,"13",6.026
"85871","10/19/2024",03:00:00,"11",6.051
"85872","10/19/2024",03:00:00,"9",6.102
"85873","10/19/2024",03:00:00,"7",6.026
"85874","10/19/2024",03:00:00,"5",6.026
"85875","10/19/2024",03:00:00,"1",6.102
"85876","10/19/2024",04:00:00,"33",5.872
"85877","10/19/2024",04:00:00,"31",5.796
"85878","10/19/2024",04:00:00,"29",5.872
"85879","10/19/2024",04:00:00,"27",6.026
"85880","10/19/2024",04:00:00,"25",5.924
"85881","10/19/2024",04:00:00,"23",6.051
"85882","10/19/2024",04:00:00,"21",6.026
"85883","10/19/2024",04:00:00,"19",5.975
"85884","10/19/2024",04:00:00,"17",6.051
"85885","10/19/2024",04:00:00,"13",6.051
"85886","10/19/2024",04:00:00,"11",6.077
"85887","10/19/2024",04:00:00,"9",6.077
"85888","10/19/2024",04:00:00,"7",6.051
"85889","10/19/2024",04:00:00,"5",6
"85890","10/19/2024",04:00:00,"1",6.077
"85891","10/19/2024",05:00:00,"33",5.847
"85892","10/19/2024",05:00:00,"31",5.821
"85893","10/19/2024",05:00:00,"29",5.949
"85894","10/19/2024",05:00:00,"27",5.975
"85895","10/19/2024",05:00:00,"25",5.898
"85896","10/19/2024",05:00:00,"23",6.077
"85897","10/19/2024",05:00:00,"21",6.102
"85898","10/19/2024",05:00:00,"19",6.026
"85899","10/19/2024",05:00:00,"17",6.051
"85900","10/19/2024",05:00:00,"13",6.077
"85901","10/19/2024",05:00:00,"11",6.077
"85902","10/19/2024",05:00:00,"9",6.077
"85903","10/19/2024",05:00:00,"7",6.051
"85904","10/19/2024",05:00:00,"5",6.077
"85905","10/19/2024",05:00:00,"1",6.102
"85906","10/19/2024",06:00:00,"33",5.975
"85907","10/19/2024",06:00:00,"31",5.898
"85908","10/19/2024",06:00:00,"29",5.949
"85909","10/19/2024",06:00:00,"27",6.026
"85910","10/19/2024",06:00:00,"25",5.898
"85911","10/19/2024",06:00:00,"23",6.026
"85912","10/19/2024",06:00:00,"21",6
"85913","10/19/2024",06:00:00,"19",5.949
"85914","10/19/2024",06:00:00,"17",6
"85915","10/19/2024",06:00:00,"13",6
"85916","10/19/2024",06:00:00,"11",6.026
"85917","10/19/2024",06:00:00,"9",6.128
"85918","10/19/2024",06:00:00,"7",6.026
"85919","10/19/2024",06:00:00,"5",6.026
"85920","10/19/2024",06:00:00,"1",6.077
"85921","10/19/2024",07:00:00,"33",5.872
"85922","10/19/2024",07:00:00,"31",5.77
"85923","10/19/2024",07:00:00,"29",5.847
"85924","10/19/2024",07:00:00,"27",5.949
"85925","10/19/2024",07:00:00,"25",5.847
"85926","10/19/2024",07:00:00,"23",5.949
"85927","10/19/2024",07:00:00,"21",5.924
"85928","10/19/2024",07:00:00,"19",5.872
"85929","10/19/2024",07:00:00,"17",5.949
"85930","10/19/2024",07:00:00,"13",5.975
"85931","10/19/2024",07:00:00,"11",6
"85932","10/19/2024",07:00:00,"9",6.051
"85933","10/19/2024",07:00:00,"7",6.026
"85934","10/19/2024",07:00:00,"5",6
"85935","10/19/2024",07:00:00,"1",6
"85936","10/19/2024",08:00:00,"33",5.898
"85937","10/19/2024",08:00:00,"31",5.847
"85938","10/19/2024",08:00:00,"29",5.898
"85939","10/19/2024",08:00:00,"27",5.949
"85940","10/19/2024",08:00:00,"25",5.847
"85941","10/19/2024",08:00:00,"23",6
"85942","10/19/2024",08:00:00,"21",5.949
"85943","10/19/2024",08:00:00,"19",5.872
"85944","10/19/2024",08:00:00,"17",5.949
"85945","10/19/2024",08:00:00,"13",5.924
"85946","10/19/2024",08:00:00,"11",5.949
"85947","10/19/2024",08:00:00,"9",6.051
"85948","10/19/2024",08:00:00,"7",5.949
"85949","10/19/2024",08:00:00,"5",5.949
"85950","10/19/2024",08:00:00,"1",6
"85951","10/19/2024",09:00:00,"33",5.924
"85952","10/19/2024",09:00:00,"31",5.847
"85953","10/19/2024",09:00:00,"29",5.898
"85954","10/19/2024",09:00:00,"27",5.949
"85955","10/19/2024",09:00:00,"25",5.821
"85956","10/19/2024",09:00:00,"23",5.924
"85957","10/19/2024",09:00:00,"21",5.898
"85958","10/19/2024",09:00:00,"19",5.847
"85959","10/19/2024",09:00:00,"17",5.898
"85960","10/19/2024",09:00:00,"13",5.898
"85961","10/19/2024",09:00:00,"11",5.924
"85962","10/19/2024",09:00:00,"9",6
"85963","10/19/2024",09:00:00,"7",5.924
"85964","10/19/2024",09:00:00,"5",5.898
"85965","10/19/2024",09:00:00,"1",6
"85966","10/19/2024",10:00:00,"33",5.924
"85967","10/19/2024",10:00:00,"31",5.847
"85968","10/19/2024",10:00:00,"29",5.898
"85969","10/19/2024",10:00:00,"27",5.949
"85970","10/19/2024",10:00:00,"25",5.821
"85971","10/19/2024",10:00:00,"23",5.949
"85972","10/19/2024",10:00:00,"21",5.924
"85973","10/19/2024",10:00:00,"19",5.847
"85974","10/19/2024",10:00:00,"17",5.898
"85975","10/19/2024",10:00:00,"13",5.898
"85976","10/19/2024",10:00:00,"11",5.924
"85977","10/19/2024",10:00:00,"9",5.949
"85978","10/19/2024",10:00:00,"7",5.924
"85979","10/19/2024",10:00:00,"5",5.898
"85980","10/19/2024",10:00:00,"1",6.051
"85981","10/19/2024",11:00:00,"33",5.847
"85982","10/19/2024",11:00:00,"31",5.796
"85983","10/19/2024",11:00:00,"29",5.872
"85984","10/19/2024",11:00:00,"27",5.949
"85985","10/19/2024",11:00:00,"25",5.821
"85986","10/19/2024",11:00:00,"23",5.924
"85987","10/19/2024",11:00:00,"21",5.898
"85988","10/19/2024",11:00:00,"19",5.847
"85989","10/19/2024",11:00:00,"17",5.898
"85990","10/19/2024",11:00:00,"13",5.898
"85991","10/19/2024",11:00:00,"11",5.924
"85992","10/19/2024",11:00:00,"9",5.949
"85993","10/19/2024",11:00:00,"7",5.924
"85994","10/19/2024",11:00:00,"5",5.898
"85995","10/19/2024",11:00:00,"1",6.077
"85996","10/19/2024",12:00:00,"33",5.821
"85997","10/19/2024",12:00:00,"31",5.745
"85998","10/19/2024",12:00:00,"29",5.821
"85999","10/19/2024",12:00:00,"27",5.898
"86000","10/19/2024",12:00:00,"25",5.77
"86001","10/19/2024",12:00:00,"23",5.872
"86002","10/19/2024",12:00:00,"21",5.872
"86003","10/19/2024",12:00:00,"19",5.796
"86004","10/19/2024",12:00:00,"17",5.898
"86005","10/19/2024",12:00:00,"13",5.898
"86006","10/19/2024",12:00:00,"11",5.924
"86007","10/19/2024",12:00:00,"9",5.949
"86008","10/19/2024",12:00:00,"7",5.924
"86009","10/19/2024",12:00:00,"5",5.924
"86010","10/19/2024",12:00:00,"1",6.102
"86011","10/19/2024",13:00:00,"33",5.872
"86012","10/19/2024",13:00:00,"31",5.796
"86013","10/19/2024",13:00:00,"29",5.847
"86014","10/19/2024",13:00:00,"27",5.924
"86015","10/19/2024",13:00:00,"25",5.796
"86016","10/19/2024",13:00:00,"23",5.924
"86017","10/19/2024",13:00:00,"21",5.898
"86018","10/19/2024",13:00:00,"19",5.821
"86019","10/19/2024",13:00:00,"17",5.872
"86020","10/19/2024",13:00:00,"13",5.872
"86021","10/19/2024",13:00:00,"11",5.924
"86022","10/19/2024",13:00:00,"9",5.949
"86023","10/19/2024",13:00:00,"7",5.924
"86024","10/19/2024",13:00:00,"5",5.898
"86025","10/19/2024",13:00:00,"1",6.128
"86026","10/19/2024",14:00:00,"33",5.872
"86027","10/19/2024",14:00:00,"31",5.796
"86028","10/19/2024",14:00:00,"29",5.847
"86029","10/19/2024",14:00:00,"27",5.924
"86030","10/19/2024",14:00:00,"25",5.796
"86031","10/19/2024",14:00:00,"23",5.924
"86032","10/19/2024",14:00:00,"21",5.898
"86033","10/19/2024",14:00:00,"19",5.847
"86034","10/19/2024",14:00:00,"17",5.898
"86035","10/19/2024",14:00:00,"13",5.898
"86036","10/19/2024",14:00:00,"11",5.924
"86037","10/19/2024",14:00:00,"9",5.949
"86038","10/19/2024",14:00:00,"7",5.924
"86039","10/19/2024",14:00:00,"5",5.898
"86040","10/19/2024",14:00:00,"1",6.102
"86041","10/19/2024",15:00:00,"33",5.872
"86042","10/19/2024",15:00:00,"31",5.796
"86043","10/19/2024",15:00:00,"29",5.847
"86044","10/19/2024",15:00:00,"27",5.898
"86045","10/19/2024",15:00:00,"25",5.796
"86046","10/19/2024",15:00:00,"23",5.924
"86047","10/19/2024",15:00:00,"21",5.898
"86048","10/19/2024",15:00:00,"19",5.847
"86049","10/19/2024",15:00:00,"17",5.898
"86050","10/19/2024",15:00:00,"13",5.898
"86051","10/19/2024",15:00:00,"11",5.924
"86052","10/19/2024",15:00:00,"9",5.949
"86053","10/19/2024",15:00:00,"7",5.898
"86054","10/19/2024",15:00:00,"5",5.898
"86055","10/19/2024",15:00:00,"1",5.975
"86056","10/19/2024",16:00:00,"33",5.821
"86057","10/19/2024",16:00:00,"31",5.796
"86058","10/19/2024",16:00:00,"29",5.872
"86059","10/19/2024",16:00:00,"27",5.949
"86060","10/19/2024",16:00:00,"25",5.821
"86061","10/19/2024",16:00:00,"23",5.949
"86062","10/19/2024",16:00:00,"21",5.949
"86063","10/19/2024",16:00:00,"19",5.872
"86064","10/19/2024",16:00:00,"17",5.924
"86065","10/19/2024",16:00:00,"13",5.924
"86066","10/19/2024",16:00:00,"11",5.949
"86067","10/19/2024",16:00:00,"9",5.949
"86068","10/19/2024",16:00:00,"7",5.949
"86069","10/19/2024",16:00:00,"5",5.898
"86070","10/19/2024",16:00:00,"1",5.949
"86071","10/19/2024",17:00:00,"33",5.821
"86072","10/19/2024",17:00:00,"31",5.745
"86073","10/19/2024",17:00:00,"29",5.821
"86074","10/19/2024",17:00:00,"27",5.898
"86075","10/19/2024",17:00:00,"25",5.796
"86076","10/19/2024",17:00:00,"23",5.898
"86077","10/19/2024",17:00:00,"21",5.898
"86078","10/19/2024",17:00:00,"19",5.847
"86079","10/19/2024",17:00:00,"17",5.898
"86080","10/19/2024",17:00:00,"13",5.898
"86081","10/19/2024",17:00:00,"11",5.924
"86082","10/19/2024",17:00:00,"9",5.975
"86083","10/19/2024",17:00:00,"7",5.924
"86084","10/19/2024",17:00:00,"5",5.898
"86085","10/19/2024",17:00:00,"1",5.924
"86086","10/19/2024",18:00:00,"33",5.796
"86087","10/19/2024",18:00:00,"31",5.745
"86088","10/19/2024",18:00:00,"29",5.821
"86089","10/19/2024",18:00:00,"27",5.872
"86090","10/19/2024",18:00:00,"25",5.77
"86091","10/19/2024",18:00:00,"23",5.872
"86092","10/19/2024",18:00:00,"21",5.872
"86093","10/19/2024",18:00:00,"19",5.796
"86094","10/19/2024",18:00:00,"17",5.847
"86095","10/19/2024",18:00:00,"13",5.847
"86096","10/19/2024",18:00:00,"11",5.872
"86097","10/19/2024",18:00:00,"9",5.949
"86098","10/19/2024",18:00:00,"7",5.898
"86099","10/19/2024",18:00:00,"5",5.898
"86100","10/19/2024",18:00:00,"1",5.898
"86101","10/19/2024",19:00:00,"33",5.796
"86102","10/19/2024",19:00:00,"31",5.719
"86103","10/19/2024",19:00:00,"29",5.796
"86104","10/19/2024",19:00:00,"27",5.872
"86105","10/19/2024",19:00:00,"25",5.745
"86106","10/19/2024",19:00:00,"23",5.872
"86107","10/19/2024",19:00:00,"21",5.847
"86108","10/19/2024",19:00:00,"19",5.77
"86109","10/19/2024",19:00:00,"17",5.821
"86110","10/19/2024",19:00:00,"13",5.821
"86111","10/19/2024",19:00:00,"11",5.847
"86112","10/19/2024",19:00:00,"9",5.898
"86113","10/19/2024",19:00:00,"7",5.872
"86114","10/19/2024",19:00:00,"5",5.847
"86115","10/19/2024",19:00:00,"1",5.924
"86116","10/19/2024",20:00:00,"33",5.796
"86117","10/19/2024",20:00:00,"31",5.745
"86118","10/19/2024",20:00:00,"29",5.796
"86119","10/19/2024",20:00:00,"27",5.847
"86120","10/19/2024",20:00:00,"25",5.719
"86121","10/19/2024",20:00:00,"23",5.847
"86122","10/19/2024",20:00:00,"21",5.847
"86123","10/19/2024",20:00:00,"19",5.77
"86124","10/19/2024",20:00:00,"17",5.796
"86125","10/19/2024",20:00:00,"13",5.796
"86126","10/19/2024",20:00:00,"11",5.821
"86127","10/19/2024",20:00:00,"9",5.898
"86128","10/19/2024",20:00:00,"7",5.821
"86129","10/19/2024",20:00:00,"5",5.796
"86130","10/19/2024",20:00:00,"1",5.847
"86131","10/19/2024",21:00:00,"33",5.77
"86132","10/19/2024",21:00:00,"31",5.693
"86133","10/19/2024",21:00:00,"29",5.745
"86134","10/19/2024",21:00:00,"27",5.821
"86135","10/19/2024",21:00:00,"25",5.693
"86136","10/19/2024",21:00:00,"23",5.821
"86137","10/19/2024",21:00:00,"21",5.796
"86138","10/19/2024",21:00:00,"19",5.745
"86139","10/19/2024",21:00:00,"17",5.796
"86140","10/19/2024",21:00:00,"13",5.796
"86141","10/19/2024",21:00:00,"11",5.821
"86142","10/19/2024",21:00:00,"9",5.847
"86143","10/19/2024",21:00:00,"7",5.821
"86144","10/19/2024",21:00:00,"5",5.796
"86145","10/19/2024",21:00:00,"1",5.847
"86146","10/19/2024",22:00:00,"33",5.796
"86147","10/19/2024",22:00:00,"31",5.693
"86148","10/19/2024",22:00:00,"29",5.77
"86149","10/19/2024",22:00:00,"27",5.796
"86150","10/19/2024",22:00:00,"25",5.668
"86151","10/19/2024",22:00:00,"23",5.796
"86152","10/19/2024",22:00:00,"21",5.796
"86153","10/19/2024",22:00:00,"19",5.719
"86154","10/19/2024",22:00:00,"17",5.77
"86155","10/19/2024",22:00:00,"13",5.77
"86156","10/19/2024",22:00:00,"11",5.821
"86157","10/19/2024",22:00:00,"9",5.847
"86158","10/19/2024",22:00:00,"7",5.821
"86159","10/19/2024",22:00:00,"5",5.796
"86160","10/19/2024",22:00:00,"1",5.796
"86161","10/19/2024",23:00:00,"33",5.77
"86162","10/19/2024",23:00:00,"31",5.668
"86163","10/19/2024",23:00:00,"29",5.745
"86164","10/19/2024",23:00:00,"27",5.796
"86165","10/19/2024",23:00:00,"25",5.668
"86166","10/19/2024",23:00:00,"23",5.796
"86167","10/19/2024",23:00:00,"21",5.77
"86168","10/19/2024",23:00:00,"19",5.693
"86169","10/19/2024",23:00:00,"17",5.745
"86170","10/19/2024",23:00:00,"13",5.745
"86171","10/19/2024",23:00:00,"11",5.77
"86172","10/19/2024",23:00:00,"9",5.847
"86173","10/19/2024",23:00:00,"7",5.77
"86174","10/19/2024",23:00:00,"5",5.745
"86175","10/19/2024",23:00:00,"1",5.847
"86176","10/20/2024",00:00:00,"33",5.719
"86177","10/20/2024",00:00:00,"31",5.642
"86178","10/20/2024",00:00:00,"29",5.719
"86179","10/20/2024",00:00:00,"27",5.77
"86180","10/20/2024",00:00:00,"25",5.642
"86181","10/20/2024",00:00:00,"23",5.77
"86182","10/20/2024",00:00:00,"21",5.745
"86183","10/20/2024",00:00:00,"19",5.693
"86184","10/20/2024",00:00:00,"17",5.745
"86185","10/20/2024",00:00:00,"13",5.745
"86186","10/20/2024",00:00:00,"11",5.77
"86187","10/20/2024",00:00:00,"9",5.796
"86188","10/20/2024",00:00:00,"7",5.77
"86189","10/20/2024",00:00:00,"5",5.77
"86190","10/20/2024",00:00:00,"1",5.796
"86191","10/20/2024",01:00:00,"33",5.719
"86192","10/20/2024",01:00:00,"31",5.616
"86193","10/20/2024",01:00:00,"29",5.693
"86194","10/20/2024",01:00:00,"27",5.77
"86195","10/20/2024",01:00:00,"25",5.642
"86196","10/20/2024",01:00:00,"23",5.77
"86197","10/20/2024",01:00:00,"21",5.745
"86198","10/20/2024",01:00:00,"19",5.693
"86199","10/20/2024",01:00:00,"17",5.745
"86200","10/20/2024",01:00:00,"13",5.745
"86201","10/20/2024",01:00:00,"11",5.77
"86202","10/20/2024",01:00:00,"9",5.796
"86203","10/20/2024",01:00:00,"7",5.77
"86204","10/20/2024",01:00:00,"5",5.745
"86205","10/20/2024",01:00:00,"1",5.821
"86206","10/20/2024",02:00:00,"33",5.745
"86207","10/20/2024",02:00:00,"31",5.642
"86208","10/20/2024",02:00:00,"29",5.719
"86209","10/20/2024",02:00:00,"27",5.77
"86210","10/20/2024",02:00:00,"25",5.642
"86211","10/20/2024",02:00:00,"23",5.77
"86212","10/20/2024",02:00:00,"21",5.745
"86213","10/20/2024",02:00:00,"19",5.693
"86214","10/20/2024",02:00:00,"17",5.745
"86215","10/20/2024",02:00:00,"13",5.745
"86216","10/20/2024",02:00:00,"11",5.77
"86217","10/20/2024",02:00:00,"9",5.796
"86218","10/20/2024",02:00:00,"7",5.77
"86219","10/20/2024",02:00:00,"5",5.745
"86220","10/20/2024",02:00:00,"1",5.821
"86221","10/20/2024",03:00:00,"33",5.719
"86222","10/20/2024",03:00:00,"31",5.642
"86223","10/20/2024",03:00:00,"29",5.719
"86224","10/20/2024",03:00:00,"27",5.77
"86225","10/20/2024",03:00:00,"25",5.642
"86226","10/20/2024",03:00:00,"23",5.77
"86227","10/20/2024",03:00:00,"21",5.745
"86228","10/20/2024",03:00:00,"19",5.693
"86229","10/20/2024",03:00:00,"17",5.745
"86230","10/20/2024",03:00:00,"13",5.719
"86231","10/20/2024",03:00:00,"11",5.77
"86232","10/20/2024",03:00:00,"9",5.796
"86233","10/20/2024",03:00:00,"7",5.77
"86234","10/20/2024",03:00:00,"5",5.745
"86235","10/20/2024",03:00:00,"1",5.796
"86236","10/20/2024",04:00:00,"33",5.719
"86237","10/20/2024",04:00:00,"31",5.642
"86238","10/20/2024",04:00:00,"29",5.719
"86239","10/20/2024",04:00:00,"27",5.77
"86240","10/20/2024",04:00:00,"25",5.642
"86241","10/20/2024",04:00:00,"23",5.77
"86242","10/20/2024",04:00:00,"21",5.745
"86243","10/20/2024",04:00:00,"19",5.668
"86244","10/20/2024",04:00:00,"17",5.745
"86245","10/20/2024",04:00:00,"13",5.719
"86246","10/20/2024",04:00:00,"11",5.77
"86247","10/20/2024",04:00:00,"9",5.796
"86248","10/20/2024",04:00:00,"7",5.77
"86249","10/20/2024",04:00:00,"5",5.745
"86250","10/20/2024",04:00:00,"1",5.796
"86251","10/20/2024",05:00:00,"33",5.668
"86252","10/20/2024",05:00:00,"31",5.565
"86253","10/20/2024",05:00:00,"29",5.668
"86254","10/20/2024",05:00:00,"27",5.719
"86255","10/20/2024",05:00:00,"25",5.616
"86256","10/20/2024",05:00:00,"23",5.745
"86257","10/20/2024",05:00:00,"21",5.745
"86258","10/20/2024",05:00:00,"19",5.668
"86259","10/20/2024",05:00:00,"17",5.719
"86260","10/20/2024",05:00:00,"13",5.719
"86261","10/20/2024",05:00:00,"11",5.745
"86262","10/20/2024",05:00:00,"9",5.796
"86263","10/20/2024",05:00:00,"7",5.745
"86264","10/20/2024",05:00:00,"5",5.745
"86265","10/20/2024",05:00:00,"1",5.821
"86266","10/20/2024",06:00:00,"33",5.693
"86267","10/20/2024",06:00:00,"31",5.616
"86268","10/20/2024",06:00:00,"29",5.693
"86269","10/20/2024",06:00:00,"27",5.745
"86270","10/20/2024",06:00:00,"25",5.616
"86271","10/20/2024",06:00:00,"23",5.745
"86272","10/20/2024",06:00:00,"21",5.719
"86273","10/20/2024",06:00:00,"19",5.642
"86274","10/20/2024",06:00:00,"17",5.719
"86275","10/20/2024",06:00:00,"13",5.693
"86276","10/20/2024",06:00:00,"11",5.745
"86277","10/20/2024",06:00:00,"9",5.77
"86278","10/20/2024",06:00:00,"7",5.745
"86279","10/20/2024",06:00:00,"5",5.719
"86280","10/20/2024",06:00:00,"1",5.77
"86281","10/20/2024",07:00:00,"33",5.668
"86282","10/20/2024",07:00:00,"31",5.591
"86283","10/20/2024",07:00:00,"29",5.668
"86284","10/20/2024",07:00:00,"27",5.719
"86285","10/20/2024",07:00:00,"25",5.591
"86286","10/20/2024",07:00:00,"23",5.719
"86287","10/20/2024",07:00:00,"21",5.693
"86288","10/20/2024",07:00:00,"19",5.642
"86289","10/20/2024",07:00:00,"17",5.693
"86290","10/20/2024",07:00:00,"13",5.693
"86291","10/20/2024",07:00:00,"11",5.719
"86292","10/20/2024",07:00:00,"9",5.77
"86293","10/20/2024",07:00:00,"7",5.745
"86294","10/20/2024",07:00:00,"5",5.719
"86295","10/20/2024",07:00:00,"1",5.745
"86296","10/20/2024",08:00:00,"33",5.668
"86297","10/20/2024",08:00:00,"31",5.591
"86298","10/20/2024",08:00:00,"29",5.642
"86299","10/20/2024",08:00:00,"27",5.719
"86300","10/20/2024",08:00:00,"25",5.591
"86301","10/20/2024",08:00:00,"23",5.719
"86302","10/20/2024",08:00:00,"21",5.719
"86303","10/20/2024",08:00:00,"19",5.642
"86304","10/20/2024",08:00:00,"17",5.693
"86305","10/20/2024",08:00:00,"13",5.693
"86306","10/20/2024",08:00:00,"11",5.719
"86307","10/20/2024",08:00:00,"9",5.745
"86308","10/20/2024",08:00:00,"7",5.719
"86309","10/20/2024",08:00:00,"5",5.693
"86310","10/20/2024",08:00:00,"1",5.796
"86311","10/20/2024",09:00:00,"33",5.642
"86312","10/20/2024",09:00:00,"31",5.591
"86313","10/20/2024",09:00:00,"29",5.668
"86314","10/20/2024",09:00:00,"27",5.719
"86315","10/20/2024",09:00:00,"25",5.591
"86316","10/20/2024",09:00:00,"23",5.719
"86317","10/20/2024",09:00:00,"21",5.719
"86318","10/20/2024",09:00:00,"19",5.642
"86319","10/20/2024",09:00:00,"17",5.693
"86320","10/20/2024",09:00:00,"13",5.693
"86321","10/20/2024",09:00:00,"11",5.719
"86322","10/20/2024",09:00:00,"9",5.745
"86323","10/20/2024",09:00:00,"7",5.719
"86324","10/20/2024",09:00:00,"5",5.719
"86325","10/20/2024",09:00:00,"1",5.796
"86326","10/20/2024",10:00:00,"33",5.668
"86327","10/20/2024",10:00:00,"31",5.591
"86328","10/20/2024",10:00:00,"29",5.642
"86329","10/20/2024",10:00:00,"27",5.693
"86330","10/20/2024",10:00:00,"25",5.565
"86331","10/20/2024",10:00:00,"23",5.693
